Date,news_sentiment_score
2023-01-01,0.6666666666666666
2023-01-02,0.0
2023-01-03,0.07692307692307693
2023-01-04,0.5
2023-01-05,0.0
2023-01-06,0.2222222222222222
2023-01-07,0.0
2023-01-08,0.6666666666666666
2023-01-09,0.3333333333333333
2023-01-10,0.6666666666666666
2023-01-11,0.2
2023-01-12,-0.08333333333333333
2023-01-13,0.13333333333333333
2023-01-14,0.08333333333333333
2023-01-15,0.3333333333333333
2023-01-16,0.23076923076923078
2023-01-17,-0.4444444444444444
2023-01-18,0.19047619047619047
2023-01-19,0.06666666666666667
2023-01-20,0.4666666666666667
2023-01-21,0.6
2023-01-23,-0.4444444444444444
2023-01-24,-0.2857142857142857
2023-01-25,0.1
2023-01-26,-0.07692307692307693
2023-01-27,-0.18181818181818182
2023-01-28,0.4
2023-01-29,-0.25
2023-01-30,-0.09090909090909091
2023-01-31,0.36363636363636365
2023-02-01,0.2222222222222222
2023-02-02,0.23529411764705882
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.8
2023-02-06,0.0
2023-02-07,0.13333333333333333
2023-02-08,0.6666666666666666
2023-02-09,0.5833333333333334
2023-02-10,0.5384615384615384
2023-02-11,0.5
2023-02-12,0.6666666666666666
2023-02-13,0.46153846153846156
2023-02-14,0.26666666666666666
2023-02-15,0.4782608695652174
2023-02-16,0.38095238095238093
2023-02-17,0.3888888888888889
2023-02-18,0.3333333333333333
2023-02-19,1.0
2023-02-20,0.36363636363636365
2023-02-21,0.375
2023-02-22,0.2777777777777778
2023-02-23,0.42857142857142855
2023-02-24,0.5652173913043478
2023-02-25,0.14285714285714285
2023-02-26,0.75
2023-02-27,0.3333333333333333
2023-02-28,0.3684210526315789
2023-03-01,0.42857142857142855
2023-03-02,0.05
2023-03-03,-0.047619047619047616
2023-03-04,0.5
2023-03-05,0.0
2023-03-06,-0.3333333333333333
2023-03-07,0.3333333333333333
2023-03-08,0.5217391304347826
2023-03-09,0.7272727272727273
2023-03-10,0.3157894736842105
2023-03-11,0.6666666666666666
2023-03-12,1.0
2023-03-13,0.6923076923076923
2023-03-14,0.1875
2023-03-15,0.6111111111111112
2023-03-16,0.1
2023-03-17,0.34782608695652173
2023-03-18,0.0
2023-03-19,0.4
2023-03-20,0.0
2023-03-21,0.05263157894736842
2023-03-22,0.4117647058823529
2023-03-23,0.5
2023-03-24,0.38461538461538464
2023-03-25,0.0
2023-03-26,0.5
2023-03-27,-0.11764705882352941
2023-03-28,-0.22727272727272727
2023-03-29,0.21428571428571427
2023-03-30,0.375
2023-03-31,0.3076923076923077
2023-04-01,-0.6666666666666666
2023-04-02,-0.3333333333333333
2023-04-03,-0.16666666666666666
2023-04-04,0.0
2023-04-05,-0.21428571428571427
2023-04-06,0.4166666666666667
2023-04-07,0.42105263157894735
2023-04-08,0.18181818181818182
2023-04-09,1.0
2023-04-10,0.4
2023-04-11,0.5217391304347826
2023-04-12,0.55
2023-04-13,0.3548387096774194
2023-04-14,0.23809523809523808
2023-04-15,0.2857142857142857
2023-04-16,-0.25
2023-04-17,0.3125
2023-04-18,0.1111111111111111
2023-04-19,0.5
2023-04-20,0.5882352941176471
2023-04-21,0.6666666666666666
2023-04-22,0.42857142857142855
2023-04-23,1.0
2023-04-24,0.1
2023-04-25,0.15789473684210525
2023-04-26,0.35
2023-04-27,0.3125
2023-04-28,0.2
2023-04-29,0.2
2023-04-30,0.0
2023-05-01,0.6666666666666666
2023-05-02,0.36363636363636365
2023-05-03,0.07692307692307693
2023-05-04,0.42857142857142855
2023-05-05,-0.1111111111111111
2023-05-06,0.3333333333333333
2023-05-07,0.0
2023-05-08,0.14285714285714285
2023-05-09,0.14285714285714285
2023-05-10,0.0
2023-05-11,0.2
2023-05-12,0.0
2023-05-13,0.3333333333333333
2023-05-14,1.0
2023-05-15,0.375
2023-05-16,0.5
2023-05-17,0.35714285714285715
2023-05-18,0.2222222222222222
2023-05-19,0.3333333333333333
2023-05-20,0.25
2023-05-21,-1.0
2023-05-22,-0.26666666666666666
2023-05-23,0.125
2023-05-24,0.13333333333333333
2023-05-25,0.47058823529411764
2023-05-26,0.23076923076923078
2023-05-27,0.5
2023-05-29,0.5
2023-05-30,0.2727272727272727
2023-05-31,0.3333333333333333
2023-06-01,0.1875
2023-06-02,0.0
2023-06-03,-0.2
2023-06-05,0.05555555555555555
2023-06-06,0.1111111111111111
2023-06-07,0.625
2023-06-08,0.3333333333333333
2023-06-09,0.07692307692307693
2023-06-10,-0.375
2023-06-11,-0.2
2023-06-12,0.1875
2023-06-13,0.5
2023-06-14,0.38461538461538464
2023-06-15,-0.07142857142857142
2023-06-16,0.36363636363636365
2023-06-17,-1.0
2023-06-18,0.0
2023-06-19,0.07142857142857142
2023-06-20,0.4
2023-06-21,0.3125
2023-06-22,0.5
2023-06-23,0.1
2023-06-24,0.5833333333333334
2023-06-25,-0.25
2023-06-26,0.2727272727272727
2023-06-27,-0.2
2023-06-28,0.6666666666666666
2023-06-29,0.36363636363636365
2023-06-30,0.0
2023-07-01,0.5
2023-07-02,0.0
2023-07-03,0.25
2023-07-04,0.25
2023-07-05,0.11764705882352941
2023-07-06,0.3
2023-07-07,0.0
2023-07-08,0.0
2023-07-10,0.5
2023-07-11,-0.1875
2023-07-12,-0.07142857142857142
2023-07-13,0.25
2023-07-14,0.0
2023-07-15,0.5
2023-07-17,-0.16666666666666666
2023-07-18,0.0
2023-07-19,0.4642857142857143
2023-07-20,0.26666666666666666
2023-07-21,0.3076923076923077
2023-07-22,0.6666666666666666
2023-07-23,1.0
2023-07-24,0.7
2023-07-25,0.0
2023-07-26,0.3333333333333333
2023-07-27,0.36363636363636365
2023-07-28,0.15384615384615385
2023-07-29,-0.5
2023-07-30,-0.5
2023-07-31,0.15
2023-08-01,-0.07692307692307693
2023-08-02,0.10526315789473684
2023-08-03,0.15
2023-08-04,0.125
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.3
2023-08-08,0.5
2023-08-09,0.42105263157894735
2023-08-10,0.3157894736842105
2023-08-11,0.2608695652173913
2023-08-12,1.0
2023-08-13,0.25
2023-08-14,0.25
2023-08-15,0.5
2023-08-16,-0.2
2023-08-17,0.0
2023-08-18,-0.11764705882352941
2023-08-19,0.7142857142857143
2023-08-20,0.0
2023-08-21,0.06666666666666667
2023-08-22,0.0
2023-08-23,0.21052631578947367
2023-08-24,-0.23076923076923078
2023-08-25,0.0
2023-08-26,0.3333333333333333
2023-08-27,-0.5
2023-08-28,-0.10526315789473684
2023-08-29,0.0
2023-08-30,0.26666666666666666
2023-08-31,0.5789473684210527
2023-09-01,0.2608695652173913
2023-09-02,0.4166666666666667
2023-09-03,0.5
2023-09-04,0.05
2023-09-05,0.6666666666666666
2023-09-06,0.05
2023-09-07,-0.13636363636363635
2023-09-08,-0.4666666666666667
2023-09-09,0.16666666666666666
2023-09-11,-0.35
2023-09-12,0.15
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0625
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.09090909090909091
2023-09-19,0.6
2023-09-20,0.23809523809523808
2023-09-21,-0.13636363636363635
2023-09-22,-0.15789473684210525
2023-09-23,0.42857142857142855
2023-09-25,-0.0625
2023-09-26,0.25
2023-09-27,0.5384615384615384
2023-09-28,0.15789473684210525
2023-09-29,0.0
2023-09-30,-0.14285714285714285
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,-0.75
2023-10-04,-0.42857142857142855
2023-10-05,0.0
2023-10-06,-0.25
2023-10-07,0.13333333333333333
2023-10-08,-0.6666666666666666
2023-10-09,0.3333333333333333
2023-10-10,0.0
2023-10-11,0.041666666666666664
2023-10-12,0.4090909090909091
2023-10-13,0.25
2023-10-14,0.0
2023-10-15,-0.2857142857142857
2023-10-16,-0.047619047619047616
2023-10-17,-0.35714285714285715
2023-10-18,0.0625
2023-10-19,0.0
2023-10-20,0.3333333333333333
2023-10-21,-0.16666666666666666
2023-10-22,0.0
2023-10-23,0.5454545454545454
2023-10-24,0.5454545454545454
2023-10-25,0.4666666666666667
2023-10-26,0.5555555555555556
2023-10-27,-0.25
2023-10-28,-0.2
2023-10-29,1.0
2023-10-30,0.14285714285714285
2023-10-31,0.07692307692307693
2023-11-01,0.26666666666666666
2023-11-02,-0.08695652173913043
2023-11-03,-0.3
2023-11-04,0.0
2023-11-05,-0.25
2023-11-06,0.047619047619047616
2023-11-07,0.09090909090909091
2023-11-08,-0.125
2023-11-09,0.5
2023-11-10,0.037037037037037035
2023-11-11,0.375
2023-11-12,0.3333333333333333
2023-11-13,0.1
2023-11-14,0.13043478260869565
2023-11-15,0.26666666666666666
2023-11-16,0.42857142857142855
2023-11-17,0.13043478260869565
2023-11-18,0.6666666666666666
2023-11-19,-0.25
2023-11-20,0.5
2023-11-21,0.375
2023-11-22,0.35714285714285715
2023-11-23,0.4375
2023-11-24,0.4
2023-11-25,0.0
2023-11-27,0.26666666666666666
2023-11-28,0.3157894736842105
2023-11-29,0.52
2023-11-30,0.23076923076923078
2023-12-01,0.6296296296296297
2023-12-02,0.125
2023-12-03,0.25
2023-12-04,0.17391304347826086
2023-12-05,0.2727272727272727
2023-12-06,0.5
2023-12-07,0.5625
2023-12-08,0.15
2023-12-09,0.26666666666666666
2023-12-10,1.0
2023-12-11,0.7058823529411765
2023-12-12,0.0
2023-12-13,0.35294117647058826
2023-12-14,0.3
2023-12-15,0.4666666666666667
2023-12-16,0.08333333333333333
2023-12-17,0.5
2023-12-18,0.07142857142857142
2023-12-19,0.19230769230769232
2023-12-20,0.23076923076923078
2023-12-21,0.2777777777777778
2023-12-22,0.25
2023-12-23,0.0
2023-12-24,0.5
2023-12-25,0.5555555555555556
2023-12-26,0.5555555555555556
2023-12-27,0.3076923076923077
2023-12-28,0.6
2023-12-29,0.65
2023-12-30,0.5
2024-01-01,0.6666666666666666
2024-01-02,0.42105263157894735
2024-01-03,-0.16666666666666666
2024-01-04,0.2
2024-01-05,0.4666666666666667
2024-01-06,0.75
2024-01-07,-1.0
2024-01-08,0.3
2024-01-09,0.11764705882352941
2024-01-10,0.17391304347826086
2024-01-11,0.2857142857142857
2024-01-12,0.2631578947368421
2024-01-13,0.16666666666666666
2024-01-14,1.0
2024-01-15,0.0
2024-01-16,0.5
2024-01-17,0.4
2024-01-18,0.6428571428571429
2024-01-19,0.4782608695652174
2024-01-20,0.45454545454545453
2024-01-22,0.09523809523809523
2024-01-23,0.05263157894736842
2024-01-24,0.34782608695652173
2024-01-25,-0.05555555555555555
2024-01-26,0.22727272727272727
2024-01-27,0.5
2024-01-28,0.0
2024-01-29,0.4
2024-01-30,0.08
2024-01-31,0.42105263157894735
2024-02-01,0.2857142857142857
2024-02-02,0.26666666666666666
2024-02-03,0.25
2024-02-04,0.0
2024-02-05,0.23529411764705882
2024-02-06,0.3333333333333333
2024-02-07,0.2857142857142857
2024-02-08,0.2727272727272727
2024-02-09,0.16666666666666666
2024-02-10,0.42857142857142855
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.14285714285714285
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.06666666666666667
2024-02-17,-0.3333333333333333
2024-02-18,1.0
2024-02-19,0.35294117647058826
2024-02-20,0.3333333333333333
2024-02-21,0.24
2024-02-22,0.41379310344827586
2024-02-23,0.03225806451612903
2024-02-24,0.5
2024-02-25,0.6666666666666666
2024-02-26,0.3
2024-02-27,0.38461538461538464
2024-02-28,0.4444444444444444
2024-02-29,0.56
2024-03-01,0.42857142857142855
2024-03-02,0.7777777777777778
2024-03-03,0.5
2024-03-04,0.3125
2024-03-05,0.6363636363636364
2024-03-06,0.16666666666666666
2024-03-07,0.6111111111111112
2024-03-08,0.3157894736842105
2024-03-09,0.5
2024-03-10,0.3333333333333333
2024-03-11,0.24
2024-03-12,0.5517241379310345
2024-03-13,0.6538461538461539
2024-03-14,0.5714285714285714
2024-03-15,0.75
2024-03-16,0.4
2024-03-17,0.4
2024-03-18,0.375
2024-03-19,0.6666666666666666
2024-03-20,0.5652173913043478
2024-03-21,0.5
2024-03-22,0.38095238095238093
2024-03-23,0.6
2024-03-24,1.0
2024-03-25,0.38461538461538464
2024-03-26,0.5909090909090909
2024-03-27,0.41935483870967744
2024-03-28,0.391304347826087
2024-03-29,0.5
2024-03-30,0.25
2024-03-31,-0.5
2024-04-01,0.3684210526315789
2024-04-02,0.5
2024-04-03,0.43478260869565216
2024-04-04,-0.08695652173913043
2024-04-05,0.10526315789473684
2024-04-06,0.2222222222222222
2024-04-07,1.0
2024-04-08,0.15
2024-04-09,0.19047619047619047
2024-04-10,0.15384615384615385
2024-04-11,0.29411764705882354
2024-04-12,0.4090909090909091
2024-04-13,0.45454545454545453
2024-04-14,-0.25
2024-04-15,0.4166666666666667
2024-04-16,0.08695652173913043
2024-04-17,0.35714285714285715
2024-04-18,0.2608695652173913
2024-04-19,-0.12121212121212122
2024-04-20,0.5
2024-04-21,0.3333333333333333
2024-04-22,0.23529411764705882
2024-04-23,0.1111111111111111
2024-04-24,0.4
2024-04-25,0.35294117647058826
2024-04-26,0.21052631578947367
2024-04-27,0.46153846153846156
2024-04-28,0.75
2024-04-29,0.13793103448275862
2024-04-30,0.3103448275862069
2024-05-01,-0.05555555555555555
2024-05-02,0.07142857142857142
2024-05-03,0.08
2024-05-04,-0.4
2024-05-05,0.3333333333333333
2024-05-06,0.7777777777777778
2024-05-07,0.23809523809523808
2024-05-08,0.6785714285714286
2024-05-09,0.2
2024-05-10,0.2777777777777778
2024-05-11,0.5
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.19230769230769232
2024-05-15,0.1111111111111111
2024-05-16,0.15
2024-05-17,0.14814814814814814
2024-05-18,-0.42857142857142855
2024-05-19,0.6
2024-05-20,0.25
2024-05-21,0.3684210526315789
2024-05-22,0.11764705882352941
2024-05-23,0.03076923076923077
2024-05-24,0.078125
2024-05-25,0.4230769230769231
2024-05-26,0.42857142857142855
2024-05-27,0.625
2024-05-28,0.625
2024-05-29,0.5151515151515151
2024-05-30,0.5625
2024-05-31,0.37037037037037035
2024-06-01,0.2857142857142857
2024-06-02,0.8571428571428571
2024-06-03,0.5714285714285714
2024-06-04,0.5
2024-06-05,0.45161290322580644
2024-06-06,0.24
2024-06-07,0.3181818181818182
2024-06-08,0.4444444444444444
2024-06-09,0.8333333333333334
2024-06-10,0.5625
2024-06-11,0.22727272727272727
2024-06-12,0.32432432432432434
2024-06-13,0.47368421052631576
2024-06-14,0.0
2024-06-15,0.2222222222222222
2024-06-16,0.4
2024-06-17,0.3333333333333333
2024-06-18,0.46153846153846156
2024-06-19,0.34782608695652173
2024-06-20,0.6129032258064516
2024-06-21,0.47368421052631576
2024-06-22,0.375
2024-06-23,0.6666666666666666
2024-06-24,0.2727272727272727
2024-06-25,0.6428571428571429
2024-06-26,0.045454545454545456
2024-06-27,0.3333333333333333
2024-06-28,-0.09523809523809523
2024-06-29,-0.08333333333333333
2024-06-30,0.16666666666666666
2024-07-01,0.47368421052631576
2024-07-02,-0.05263157894736842
2024-07-03,0.0
2024-07-04,0.2
2024-07-05,0.0
2024-07-06,0.14285714285714285
2024-07-07,0.0
2024-07-08,0.18181818181818182
2024-07-09,0.4090909090909091
2024-07-10,0.4090909090909091
2024-07-11,0.1875
2024-07-12,0.06666666666666667
2024-07-13,-0.5
2024-07-14,0.0
2024-07-15,0.4
2024-07-16,0.5416666666666666
2024-07-17,0.35
2024-07-18,0.42105263157894735
2024-07-19,0.24
2024-07-20,0.35714285714285715
2024-07-21,0.0
2024-07-22,0.42105263157894735
2024-07-23,0.14285714285714285
2024-07-24,0.06060606060606061
2024-07-25,0.5185185185185185
2024-07-26,0.6129032258064516
2024-07-27,0.6428571428571429
2024-07-28,0.6
2024-07-29,0.6666666666666666
2024-07-30,0.8636363636363636
2024-07-31,0.6818181818181818
2024-08-01,0.46153846153846156
2024-08-02,0.2222222222222222
2024-08-03,0.2727272727272727
2024-08-04,0.3333333333333333
2024-08-05,0.21428571428571427
2024-08-06,0.6470588235294118
2024-08-07,0.4
2024-08-08,0.38461538461538464
2024-08-09,0.3333333333333333
2024-08-10,0.2727272727272727
2024-08-11,0.25
2024-08-12,0.3157894736842105
2024-08-13,-0.25
2024-08-14,0.07692307692307693
2024-08-15,0.11764705882352941
2024-08-16,0.45
2024-08-17,0.3
2024-08-18,1.0
2024-08-19,0.47058823529411764
2024-08-20,0.19047619047619047
2024-08-21,0.15384615384615385
2024-08-22,-0.3684210526315789
2024-08-23,-0.8
2024-08-24,-0.6666666666666666
2024-08-25,0.0
2024-08-26,0.125
2024-08-27,0.375
2024-08-28,0.3
2024-08-29,0.0625
2024-08-30,0.0625
2024-08-31,0.1111111111111111
2024-09-01,0.0
2024-09-02,0.5833333333333334
2024-09-03,0.3888888888888889
2024-09-04,0.17647058823529413
2024-09-05,0.05
2024-09-06,0.125
2024-09-07,0.09090909090909091
2024-09-08,0.6666666666666666
2024-09-09,0.0
2024-09-10,0.10526315789473684
2024-09-11,0.4166666666666667
2024-09-12,0.23076923076923078
2024-09-13,0.30434782608695654
2024-09-14,-0.09090909090909091
2024-09-15,1.0
2024-09-16,0.0
2024-09-17,-0.2857142857142857
2024-09-18,0.21052631578947367
2024-09-19,0.0
2024-09-20,0.36363636363636365
2024-09-21,-0.25
2024-09-22,1.0
2024-09-23,0.0
2024-09-24,-0.07142857142857142
2024-09-25,-0.20833333333333334
2024-09-26,-0.23529411764705882
2024-09-27,-0.3684210526315789
2024-09-28,-0.5
2024-09-29,-0.5
2024-09-30,0.16666666666666666
2024-10-01,0.2
2024-10-02,0.23809523809523808
2024-10-03,0.4444444444444444
2024-10-04,0.4166666666666667
2024-10-05,0.5
2024-10-06,0.0
2024-10-07,0.2727272727272727
2024-10-08,0.18181818181818182
2024-10-09,0.3333333333333333
2024-10-10,0.38461538461538464
2024-10-11,0.375
2024-10-12,0.25
2024-10-13,0.4
2024-10-14,0.4090909090909091
2024-10-15,0.35294117647058826
2024-10-16,0.4
2024-10-17,0.5789473684210527
2024-10-18,0.4375
2024-10-19,0.375
2024-10-20,0.0
2024-10-21,-0.1111111111111111
2024-10-22,0.13636363636363635
2024-10-23,0.23529411764705882
2024-10-24,0.3076923076923077
2024-10-25,-0.26666666666666666
2024-10-26,0.08333333333333333
2024-10-27,0.25
2024-10-28,-0.14285714285714285
2024-10-29,0.1875
2024-10-30,0.2631578947368421
2024-10-31,0.29411764705882354
2024-11-01,0.13636363636363635
2024-11-02,0.5
2024-11-03,0.5
2024-11-04,0.9090909090909091
2024-11-05,0.45454545454545453
2024-11-06,0.6190476190476191
2024-11-07,0.10714285714285714
2024-11-08,0.25
2024-11-09,0.4375
2024-11-10,0.1
2024-11-11,0.07692307692307693
2024-11-12,0.2
2024-11-13,-0.047619047619047616
2024-11-14,0.0
2024-11-15,0.25
2024-11-16,0.5714285714285714
2024-11-17,0.0
2024-11-18,0.4
2024-11-19,0.17647058823529413
2024-11-20,0.05263157894736842
2024-11-21,0.30434782608695654
2024-11-22,0.17647058823529413
2024-11-23,0.5789473684210527
2024-11-24,0.3333333333333333
2024-11-25,0.75
2024-11-26,0.6774193548387096
2024-11-27,0.9
2024-11-28,0.9
2024-11-29,0.6666666666666666
2024-11-30,1.0
2024-12-01,0.8571428571428571
2024-12-02,0.38095238095238093
2024-12-03,0.44
2024-12-04,0.5
2024-12-05,0.5
2024-12-06,0.2916666666666667
2024-12-07,0.5714285714285714
2024-12-08,0.42857142857142855
2024-12-09,0.8
2024-12-10,0.6896551724137931
2024-12-11,0.2857142857142857
2024-12-12,0.6190476190476191
2024-12-13,0.5769230769230769
2024-12-14,0.5263157894736842
2024-12-15,0.5
2024-12-16,0.6666666666666666
2024-12-17,0.8095238095238095
2024-12-18,0.6956521739130435
2024-12-19,0.34615384615384615
2024-12-20,0.5416666666666666
2024-12-21,0.3333333333333333
2024-12-22,0.25
2024-12-23,0.6875
2024-12-24,0.5625
2024-12-25,-0.08333333333333333
2024-12-26,0.06666666666666667
2024-12-27,0.2857142857142857
2024-12-28,0.5555555555555556
2024-12-30,0.7222222222222222
2024-12-31,0.7368421052631579
2025-01-01,0.7647058823529411
2025-01-02,0.375
2025-01-03,0.7222222222222222
2025-01-04,0.5
2025-01-05,0.8571428571428571
2025-01-06,0.5
2025-01-07,0.2222222222222222
2025-01-08,-0.125
2025-01-09,0.09090909090909091
2025-01-10,0.2692307692307692
2025-01-11,0.47058823529411764
2025-01-12,0.625
2025-01-13,0.6923076923076923
2025-01-14,0.47058823529411764
2025-01-15,0.3125
2025-01-16,0.55
2025-01-17,0.38095238095238093
2025-01-18,0.25
2025-01-19,0.5
2025-01-20,0.3333333333333333
2025-01-21,0.5625
2025-01-22,0.5
2025-01-23,0.2692307692307692
2025-01-24,0.2
2025-01-25,0.2222222222222222
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.08333333333333333
2025-01-29,0.4375
2025-01-30,0.25
2025-01-31,0.28
2025-02-01,0.6470588235294118
2025-02-02,0.9090909090909091
2025-02-03,0.7333333333333333
2025-02-04,0.5161290322580645
2025-02-05,0.17391304347826086
2025-02-06,0.46875
2025-02-07,0.3611111111111111
2025-02-08,0.625
2025-02-09,0.45454545454545453
2025-02-10,0.1111111111111111
2025-02-11,0.2857142857142857
2025-02-12,0.1724137931034483
2025-02-13,0.52
2025-02-14,0.10344827586206896
2025-02-15,-0.34782608695652173
2025-02-16,0.38461538461538464
2025-02-17,0.4166666666666667
2025-02-18,0.2916666666666667
2025-02-19,0.4444444444444444
2025-02-20,0.1111111111111111
2025-02-21,0.4090909090909091
2025-02-22,0.25806451612903225
2025-02-23,-0.06666666666666667
2025-02-24,0.6
2025-02-25,0.42857142857142855
2025-02-26,0.28
2025-02-27,0.39285714285714285
2025-02-28,0.46875
2025-03-01,0.30434782608695654
2025-03-02,0.0
2025-03-03,0.1
2025-03-04,0.20833333333333334
2025-03-05,0.39285714285714285
2025-03-06,-0.21212121212121213
2025-03-07,0.03571428571428571
2025-03-08,-0.21428571428571427
2025-03-09,-0.375
2025-03-10,-0.05
2025-03-11,-0.08
2025-03-12,0.13043478260869565
2025-03-13,-0.4583333333333333
2025-03-14,-0.18181818181818182
2025-03-15,0.6842105263157895
2025-03-16,0.26666666666666666
2025-03-17,0.2
2025-03-18,-0.35
2025-03-19,0.043478260869565216
2025-03-20,0.1875
2025-03-21,0.43478260869565216
2025-03-22,-0.1
2025-03-23,-0.5714285714285714
2025-03-24,-0.16
2025-03-25,-0.6875
2025-03-26,-0.23076923076923078
2025-03-27,-0.07142857142857142
2025-03-28,-0.043478260869565216
2025-03-29,0.16
2025-03-30,0.5454545454545454
2025-03-31,-0.038461538461538464
2025-04-01,0.1724137931034483
2025-04-02,0.043478260869565216
2025-04-03,0.4166666666666667
2025-04-04,0.12
2025-04-05,0.5
2025-04-06,0.5555555555555556
2025-04-07,0.24
2025-04-08,0.23529411764705882
2025-04-09,0.2962962962962963
2025-04-10,0.6818181818181818
2025-04-11,0.21052631578947367
2025-04-12,-0.6428571428571429
2025-04-13,-0.46153846153846156
2025-04-14,-0.5294117647058824
2025-04-15,-0.45454545454545453
2025-04-16,0.2631578947368421
2025-04-17,0.4
2025-04-18,-0.22727272727272727
2025-04-19,0.0625
2025-04-20,-0.2857142857142857
2025-04-21,0.0
2025-04-22,-0.15789473684210525
2025-04-23,-0.5263157894736842
2025-04-24,-0.5
2025-04-25,-0.21739130434782608
2025-04-26,0.15384615384615385
2025-04-27,0.0
2025-04-28,-0.045454545454545456
2025-04-29,0.18181818181818182
2025-04-30,-0.04
2025-05-01,-0.047619047619047616
2025-05-02,0.05555555555555555
2025-05-03,0.058823529411764705
2025-05-04,0.36363636363636365
2025-05-05,0.26666666666666666
2025-05-06,0.3076923076923077
2025-05-07,0.2857142857142857
2025-05-08,0.4166666666666667
2025-05-09,0.5384615384615384
2025-05-10,0.36
2025-05-11,0.2727272727272727
2025-05-12,0.25
2025-05-13,0.35714285714285715
2025-05-14,0.4411764705882353
2025-05-15,0.19444444444444445
2025-05-16,0.16
2025-05-17,0.36363636363636365
2025-05-18,0.2222222222222222
2025-05-19,0.4166666666666667
2025-05-20,0.3333333333333333
2025-05-21,0.375
2025-05-22,0.85
2025-05-23,0.7666666666666667
2025-05-24,0.5714285714285714
2025-05-25,0.9285714285714286
2025-05-26,0.23529411764705882
2025-05-27,0.8888888888888888
2025-05-28,0.4
2025-05-29,0.8
2025-05-30,0.34615384615384615
2025-05-31,0.4
2025-06-01,0.7692307692307693
2025-06-02,0.2727272727272727
2025-06-03,0.18518518518518517
2025-06-04,0.625
2025-06-05,0.6785714285714286
2025-06-06,0.5
2025-06-07,0.29411764705882354
2025-06-08,0.09090909090909091
2025-06-09,0.4230769230769231
2025-06-10,0.28125
2025-06-11,0.2608695652173913
2025-06-12,0.23529411764705882
2025-06-13,0.14705882352941177
2025-06-14,0.18518518518518517
2025-06-15,0.5714285714285714
2025-06-16,0.2608695652173913
2025-06-17,0.0
2025-06-18,0.16666666666666666
2025-06-19,0.3870967741935484
2025-06-20,0.7692307692307693
2025-06-21,0.6818181818181818
2025-06-22,0.42857142857142855
2025-06-23,0.6296296296296297
2025-06-24,0.5769230769230769
2025-06-25,0.23076923076923078
2025-06-26,0.0
2025-06-27,0.3125
2025-06-28,0.6363636363636364
2025-06-29,0.42857142857142855
2025-06-30,0.21428571428571427
2025-07-01,0.2647058823529412
2025-07-02,0.1875
2025-07-03,0.10714285714285714
2025-07-04,-0.15384615384615385
2025-07-05,0.13636363636363635
2025-07-06,0.75
2025-07-07,0.8076923076923077
2025-07-08,0.32142857142857145
2025-07-09,0.17777777777777778
2025-07-10,0.6216216216216216
2025-07-11,0.4107142857142857
2025-07-12,0.375
2025-07-13,0.35294117647058826
2025-07-14,0.3684210526315789
2025-07-15,0.4358974358974359
2025-07-16,0.6666666666666666
2025-07-17,0.5609756097560976
2025-07-18,0.7068965517241379
2025-07-19,0.7037037037037037
2025-07-20,0.7222222222222222
2025-07-21,0.8545454545454545
2025-07-22,0.74
2025-07-23,0.5111111111111111
2025-07-24,0.8913043478260869
2025-07-25,0.8333333333333334
2025-07-26,0.7241379310344828
2025-07-27,0.7307692307692307
2025-07-28,0.6578947368421053
2025-07-29,0.6136363636363636
2025-07-30,0.7115384615384616
2025-07-31,0.21666666666666667
2025-08-01,0.47058823529411764
2025-08-02,0.5384615384615384
2025-08-03,0.6923076923076923
2025-08-04,0.7878787878787878
2025-08-05,0.6857142857142857
2025-08-06,0.5151515151515151
2025-08-07,0.38636363636363635
2025-08-08,0.5238095238095238
2025-08-09,0.23076923076923078
2025-08-10,0.19230769230769232
2025-08-11,0.16393442622950818
2025-08-12,0.10638297872340426
2025-08-13,0.3225806451612903
2025-08-14,0.42857142857142855
2025-08-15,0.6153846153846154
2025-08-16,0.5135135135135135
2025-08-17,0.6
2025-08-18,0.7021276595744681
2025-08-19,0.5423728813559322
2025-08-20,0.7441860465116279
2025-08-21,0.5384615384615384
2025-08-22,0.057692307692307696
2025-08-23,0.47368421052631576
2025-08-24,0.3111111111111111
2025-08-25,-0.08
2025-08-26,-0.1320754716981132
2025-08-27,0.17391304347826086
2025-08-28,0.06666666666666667
2025-08-29,0.45652173913043476
2025-08-30,0.6176470588235294
2025-08-31,0.6071428571428571
2025-09-01,0.525
2025-09-02,-0.03278688524590164
2025-09-03,0.45
2025-09-04,0.59375
2025-09-05,0.5238095238095238
2025-09-06,-0.09523809523809523
2025-09-07,0.23076923076923078
2025-09-08,0.16666666666666666
2025-09-09,0.25
2025-09-10,0.3023255813953488
2025-09-11,0.3902439024390244
2025-09-12,0.3137254901960784
2025-09-13,0.42857142857142855
2025-09-14,0.375
2025-09-15,0.2692307692307692
2025-09-16,0.5185185185185185
