date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,DOGE_Open,DOGE_High,DOGE_Low,DOGE_Close,DOGE_Volume,AVAX_Open,AVAX_High,AVAX_Low,AVAX_Close,AVAX_Volume,DOT_Open,DOT_High,DOT_Low,DOT_Close,DOT_Volume
2018-07-15,7109000.0,7226000.0,7088000.0,7178000.0,2385.70929754,493600.0,510500.0,490200.0,505600.0,8579.42625965,499.0,508.0,495.0,504.0,8273330.67829085,,,,,,155.0,164.0,153.0,159.0,65447112.37464324,,,,,,,,,,,,,,,
2018-07-16,7179000.0,7468000.0,7140000.0,7454000.0,6215.79333942,505600.0,532800.0,500400.0,531900.0,18901.65933473,504.0,537.0,500.0,533.0,20532340.83670745,,,,,,160.0,174.0,157.0,172.0,165298054.24871352,,,,,,,,,,,,,,,
2018-07-17,7454000.0,8140000.0,7419000.0,8080000.0,8866.81669526,531900.0,557700.0,521100.0,549700.0,36119.89085626,535.0,574.0,524.0,558.0,21052491.35037763,,,,,,172.0,193.0,167.0,189.0,231561462.64014825,,,,,,,,,,,,,,,
2018-07-18,8080000.0,8450000.0,8071000.0,8302000.0,9226.44969555,549700.0,568200.0,529300.0,538000.0,46890.89898133,558.0,583.0,534.0,550.0,32233217.35907521,,,,,,189.0,219.0,187.0,202.0,704246167.4830861,,,,,,,,,,,,,,,
2018-07-19,8292000.0,8512000.0,8157000.0,8443000.0,6091.92994513,538000.0,543300.0,521000.0,529600.0,23331.30008464,548.0,556.0,528.0,539.0,16609405.5937447,,,,,,202.0,216.0,194.0,205.0,464722408.02998275,,,,,,,,,,,,,,,
2018-07-20,8443000.0,8671000.0,8300000.0,8351000.0,7480.68995162,529600.0,531000.0,504400.0,511500.0,25045.33450403,539.0,540.0,492.0,506.0,23612250.59087585,,,,,,205.0,209.0,183.0,184.0,517009054.0668153,,,,,,,,,,,,,,,
2018-07-21,8351000.0,8387000.0,8185000.0,8367000.0,3409.02111567,510100.0,529000.0,502100.0,521600.0,12750.73898619,506.0,518.0,494.0,514.0,11665564.23188367,,,,,,184.0,191.0,174.0,185.0,307782490.0205366,,,,,,,,,,,,,,,
2018-07-22,8367000.0,8530000.0,8270000.0,8349000.0,3853.45997189,520700.0,532500.0,512100.0,516300.0,11794.36641992,514.0,524.0,504.0,506.0,9897102.7438555,,,,,,185.0,202.0,183.0,191.0,346034903.6300224,,,,,,,,,,,,,,,
2018-07-23,8347000.0,8844000.0,8275000.0,8752000.0,9851.82951569,516300.0,527000.0,507000.0,509600.0,29375.07006814,507.0,520.0,502.0,505.0,15006852.76203409,,,,,,191.0,203.0,184.0,185.0,359119902.282513,,,,,,,,,,,,,,,
2018-07-24,8752000.0,9525000.0,8701000.0,9452000.0,16483.79995859,510700.0,544200.0,508300.0,539200.0,44905.8459628,505.0,529.0,500.0,516.0,29251713.0801589,,,,,,185.0,200.0,183.0,194.0,430131115.0839869,,,,,,,,,,,,,,,
2018-07-25,9458000.0,9578000.0,9054000.0,9158000.0,11238.21728445,539200.0,545200.0,521000.0,528100.0,35368.48188303,516.0,527.0,506.0,514.0,30534338.36684161,,,,,,194.0,198.0,187.0,192.0,204317020.7262671,,,,,,,,,,,,,,,
2018-07-26,9158000.0,9299000.0,8815000.0,8950000.0,7716.0562582,528200.0,540800.0,516000.0,521300.0,24065.68784704,514.0,523.0,502.0,507.0,14897033.9406089,,,,,,192.0,196.0,182.0,185.0,128589809.54735625,,,,,,,,,,,,,,,
2018-07-27,8950000.0,9259000.0,8780000.0,9122000.0,10051.36343373,521300.0,529300.0,514600.0,524300.0,22541.83714091,507.0,515.0,500.0,507.0,16646009.97685792,,,,,,185.0,189.0,175.0,185.0,190373220.55150005,,,,,,,,,,,,,,,
2018-07-28,9138000.0,9229000.0,9064000.0,9225000.0,3917.2811502,524200.0,528400.0,518100.0,525300.0,9554.68875106,508.0,512.0,503.0,512.0,6011841.80311734,,,,,,186.0,186.0,179.0,185.0,59387312.46715448,,,,,,,,,,,,,,,
2018-07-29,9229000.0,9310000.0,9153000.0,9238000.0,4119.53145198,525300.0,528300.0,521200.0,524800.0,11016.47368243,512.0,513.0,506.0,510.0,4920877.44993881,,,,,,184.0,186.0,180.0,184.0,50327117.91831868,,,,,,,,,,,,,,,
2018-07-30,9238000.0,9280000.0,8955000.0,9270000.0,5498.91600049,525400.0,526800.0,508000.0,517800.0,16996.21962065,510.0,512.0,495.0,506.0,10658173.92043306,,,,,,184.0,184.0,169.0,174.0,111389002.2808085,,,,,,,,,,,,,,,
2018-07-31,9270000.0,9278000.0,8690000.0,8800000.0,8921.98646091,517700.0,518200.0,486000.0,490700.0,23982.25926159,504.0,505.0,486.0,495.0,14024915.97951878,,,,,,174.0,174.0,157.0,161.0,206445175.0284254,,,,,,,,,,,,,,,
2018-08-01,8807000.0,8844000.0,8548000.0,8726000.0,6033.26071739,490900.0,497300.0,469300.0,480100.0,23641.70365564,495.0,532.0,486.0,512.0,41772308.67900193,,,,,,161.0,166.0,154.0,161.0,199061570.0096352,,,,,,,,,,,,,,,
2018-08-02,8725000.0,8940000.0,8626000.0,8731000.0,6310.22735019,481450.0,486600.0,472000.0,476000.0,19540.90059673,512.0,515.0,496.0,498.0,15517241.77184322,,,,,,161.0,162.0,149.0,152.0,152861467.33955577,,,,,,,,,,,,,,,
2018-08-03,8730000.0,8730000.0,8372000.0,8508000.0,6142.54285504,476000.0,480000.0,457600.0,478900.0,23947.11004765,498.0,514.0,491.0,505.0,23506578.98029313,,,,,,152.0,153.0,141.0,149.0,192131410.32535172,,,,,,,,,,,,,,,
2018-08-04,8508000.0,8610000.0,8000000.0,8074000.0,5211.46198607,478900.0,481900.0,461700.0,468450.0,18804.44598336,506.0,510.0,493.0,494.0,11645087.92236681,,,,,,149.0,155.0,142.0,145.0,140013391.9482972,,,,,,,,,,,,,,,
2018-08-05,8074000.0,8181000.0,7915000.0,8077000.0,3578.83736395,468450.0,476500.0,461000.0,469350.0,13481.13899423,495.0,501.0,491.0,498.0,11998674.76274311,,,,,,146.0,151.0,142.0,149.0,100706979.04900879,,,,,,,,,,,,,,,
2018-08-06,8075000.0,8200000.0,7900000.0,7982000.0,3802.49007138,470000.0,474700.0,462300.0,466700.0,16492.04676434,498.0,501.0,468.0,475.0,17805922.27792443,,,,,,149.0,156.0,146.0,150.0,152217381.3227366,,,,,,,,,,,,,,,
2018-08-07,7973000.0,8190000.0,7750000.0,7760000.0,5910.20815105,466700.0,472150.0,430550.0,437000.0,21240.98127331,476.0,478.0,433.0,437.0,30542912.61469668,,,,,,150.0,152.0,142.0,144.0,136338868.61419544,,,,,,,,,,,,,,,
2018-08-08,7760000.0,7766000.0,7217000.0,7308000.0,7975.33732224,437000.0,440650.0,409700.0,413000.0,28159.57191381,437.0,437.0,378.0,387.0,45812644.90200783,,,,,,144.0,144.0,129.0,131.0,228359144.67183265,,,,,,,,,,,,,,,
2018-08-09,7310000.0,7644000.0,7203000.0,7543000.0,6342.05809593,413000.0,428000.0,408950.0,421000.0,23876.97912007,387.0,416.0,381.0,398.0,49161835.76606138,,,,,,131.0,146.0,131.0,141.0,265289654.78300387,,,,,,,,,,,,,,,
2018-08-10,7546000.0,7608000.0,7100000.0,7230000.0,5780.775775,421000.0,423000.0,385100.0,391300.0,26651.50991337,398.0,401.0,369.0,375.0,25614474.04349698,,,,,,142.0,144.0,132.0,135.0,176017638.2359642,,,,,,,,,,,,,,,
2018-08-11,7227000.0,7590000.0,7127000.0,7325000.0,5066.85216567,391300.0,392500.0,360600.0,373550.0,29923.27134178,376.0,377.0,338.0,351.0,39686507.11906577,,,,,,135.0,136.0,127.0,130.0,174395394.71090475,,,,,,,,,,,,,,,
2018-08-12,7325000.0,7540000.0,7279000.0,7395000.0,2682.39145374,373550.0,384000.0,370500.0,373100.0,12866.95358121,351.0,363.0,345.0,347.0,16343628.00282731,,,,,,131.0,134.0,129.0,131.0,74781876.95169269,,,,,,,,,,,,,,,
2018-08-13,7396000.0,7637000.0,7288000.0,7387000.0,5711.07392516,373100.0,376300.0,332700.0,336200.0,41402.66797308,346.0,362.0,320.0,325.0,26332800.41581646,,,,,,132.0,134.0,119.0,119.0,176332672.68607116,,,,,,,,,,,,,,,
2018-08-14,7386000.0,7386000.0,6960000.0,7233000.0,8027.8392352,336200.0,337100.0,295000.0,325100.0,72356.67792126,324.0,328.0,292.0,319.0,44478223.05543053,,,,,,120.0,120.0,99.9,109.0,550444460.4841152,,,,,,,,,,,,,,,
2018-08-15,7233000.0,7600000.0,7206000.0,7332000.0,7158.7926917,325350.0,352000.0,322600.0,328250.0,52504.00821999,319.0,348.0,318.0,328.0,39918694.95960952,,,,,,109.0,117.0,108.0,110.0,368348904.87918854,,,,,,,,,,,,,,,
2018-08-16,7332000.0,7487000.0,7260000.0,7337000.0,5318.93470139,329600.0,345200.0,323700.0,333550.0,37637.52920861,328.0,348.0,322.0,339.0,25331772.42041964,,,,,,111.0,113.0,107.0,109.0,164388413.51507348,,,,,,,,,,,,,,,
2018-08-17,7338000.0,7526000.0,7306000.0,7496000.0,6653.00143771,333550.0,364300.0,331200.0,361600.0,47190.37552231,339.0,429.0,338.0,419.0,63429540.04280733,,,,,,110.0,126.0,109.0,124.0,323105094.3833429,,,,,,,,,,,,,,,
2018-08-18,7500000.0,7579000.0,7288000.0,7391000.0,4615.70442766,361600.0,368100.0,329400.0,340850.0,38419.14462957,419.0,424.0,363.0,380.0,74479663.23619147,,,,,,125.0,129.0,111.0,114.0,346291317.8439765,,,,,,,,,,,,,,,
2018-08-19,7393000.0,7498000.0,7310000.0,7431000.0,2928.96262117,341950.0,352600.0,333500.0,343500.0,22904.52520131,381.0,407.0,368.0,393.0,53655473.64432647,,,,,,114.0,119.0,111.0,116.0,166604527.4164728,,,,,,,,,,,,,,,
2018-08-20,7432000.0,7469000.0,7244000.0,7255000.0,4187.21791451,343500.0,348200.0,313400.0,315100.0,42673.42353576,393.0,402.0,361.0,366.0,46731915.21989263,,,,,,116.0,118.0,106.0,106.0,174758820.64349833,,,,,,,,,,,,,,,
2018-08-21,7255000.0,7430000.0,7240000.0,7375000.0,3037.60961801,314600.0,327250.0,312700.0,315350.0,26450.75335585,365.0,387.0,363.0,376.0,29794626.8898991,,,,,,106.0,110.0,104.0,107.0,119939301.34251425,,,,,,,,,,,,,,,
2018-08-22,7375000.0,7751000.0,7187000.0,7289000.0,7591.8134609,316900.0,338100.0,300000.0,310450.0,44693.11042744,377.0,401.0,357.0,365.0,44918203.76861471,,,,,,107.0,114.0,99.9,102.0,239431241.03864774,,,,,,,,,,,,,,,
2018-08-23,7286000.0,7500000.0,7285000.0,7439000.0,3662.1835859,310500.0,319900.0,307500.0,315100.0,31612.83826405,365.0,376.0,362.0,372.0,30579023.69267418,,,,,,102.0,107.0,101.0,106.0,90732425.01818325,,,,,,,,,,,,,,,
2018-08-24,7440000.0,7593000.0,7368000.0,7561000.0,3754.38179566,315100.0,319900.0,306200.0,317850.0,25329.77770069,373.0,373.0,360.0,370.0,31420617.71360149,,,,,,106.0,107.0,103.0,106.0,76809126.45887734,,,,,,,,,,,,,,,
2018-08-25,7564000.0,7683000.0,7521000.0,7604000.0,3491.70337305,318200.0,319950.0,312500.0,314300.0,22012.90356508,369.0,377.0,364.0,369.0,18466872.32383311,,,,,,105.0,108.0,104.0,105.0,60839691.62697069,,,,,,,,,,,,,,,
2018-08-26,7604000.0,7637000.0,7450000.0,7547000.0,2824.38421929,314250.0,314250.0,306100.0,309050.0,21810.88837723,369.0,371.0,361.0,364.0,16999158.1802199,,,,,,105.0,107.0,103.0,105.0,44370971.37746855,,,,,,,,,,,,,,,
2018-08-27,7547000.0,7725000.0,7490000.0,7688000.0,4134.98191712,309050.0,319900.0,306250.0,319900.0,33605.42988383,364.0,380.0,362.0,378.0,25132656.93852723,,,,,,105.0,113.0,103.0,113.0,129469152.8475331,,,,,,,,,,,,,,,
2018-08-28,7688000.0,7886000.0,7654000.0,7839000.0,4988.81989282,319900.0,329300.0,315500.0,327000.0,42586.89291762,378.0,397.0,373.0,389.0,35342180.75872131,,,,,,113.0,119.0,110.0,117.0,160489190.01691255,,,,,,,,,,,,,,,
2018-08-29,7838000.0,7938000.0,7723000.0,7825000.0,4912.14169962,327000.0,330300.0,317700.0,320850.0,47288.61341024,389.0,396.0,378.0,383.0,37560740.13589274,,,,,,116.0,122.0,113.0,116.0,221533375.6366824,,,,,,,,,,,,,,,
2018-08-30,7825000.0,7910000.0,7672000.0,7856000.0,4799.95478085,321300.0,325000.0,307500.0,319500.0,39586.99210177,384.0,388.0,362.0,377.0,29025954.709341,,,,,,116.0,120.0,109.0,113.0,189581624.01358002,,,,,,,,,,,,,,,
2018-08-31,7844000.0,7915000.0,7749000.0,7865000.0,4687.30105795,319050.0,319500.0,311450.0,315500.0,36493.8609501,377.0,380.0,368.0,375.0,19292440.79540883,,,,,,113.0,115.0,111.0,114.0,84931361.1258731,,,,,,,,,,,,,,,
2018-09-01,7865000.0,8009000.0,7844000.0,8001000.0,4338.01207477,315850.0,333000.0,315800.0,328450.0,57696.56724228,376.0,391.0,375.0,386.0,26496265.67700065,,,,,,113.0,121.0,113.0,119.0,177824666.7057673,,,,,,,,,,,,,,,
2018-09-02,8000000.0,8169000.0,7932000.0,8113000.0,4460.52710093,328650.0,333500.0,322550.0,327800.0,46362.44954414,386.0,389.0,375.0,380.0,22852621.56789394,,,,,,119.0,120.0,114.0,116.0,98092929.14418198,,,,,,,,,,,,,,,
2018-09-03,8114000.0,8160000.0,8043000.0,8125000.0,3198.85155079,327800.0,329200.0,320100.0,323450.0,34150.04533865,380.0,382.0,373.0,374.0,15011753.75565799,,,,,,116.0,118.0,114.0,116.0,74855654.7236828,,,,,,,,,,,,,,,
2018-09-04,8116000.0,8279000.0,8111000.0,8271000.0,3811.85788263,323250.0,326450.0,318050.0,320700.0,49557.29859841,374.0,382.0,370.0,372.0,27292544.81637123,,,,,,116.0,119.0,115.0,118.0,62995818.29970213,,,,,,,,,,,,,,,
2018-09-05,8271000.0,8333000.0,7687000.0,7699000.0,7761.44133104,320700.0,323200.0,262200.0,263100.0,101786.95236203,372.0,376.0,318.0,321.0,54322577.04994962,,,,,,118.0,119.0,99.5,99.9,261695792.64370495,,,,,,,,,,,,,,,
2018-09-06,7698000.0,7718000.0,7264000.0,7523000.0,7776.42498652,263100.0,268000.0,248000.0,265200.0,94761.71452607,321.0,352.0,309.0,348.0,54801930.93079862,,,,,,99.8,103.0,94.1,101.0,224022536.78364804,,,,,,,,,,,,,,,
2018-09-07,7522000.0,7543000.0,7292000.0,7382000.0,4198.8008613,265200.0,271350.0,248100.0,248800.0,64823.61639684,348.0,351.0,325.0,332.0,28432366.64871663,,,,,,101.0,103.0,94.5,95.6,121006217.81879406,,,,,,,,,,,,,,,
2018-09-08,7391000.0,7439000.0,7110000.0,7206000.0,2881.52639575,248700.0,254000.0,221350.0,229200.0,72073.93289874,332.0,338.0,313.0,322.0,18380789.72094507,,,,,,95.6,97.2,88.6,90.0,99984181.11504336,,,,,,,,,,,,,,,
2018-09-09,7206000.0,7437000.0,7131000.0,7232000.0,3330.24379869,229200.0,240350.0,214900.0,226900.0,94838.32311254,322.0,334.0,314.0,319.0,19928639.84362713,,,,,,90.2,93.2,85.7,87.9,166049017.2108469,,,,,,,,,,,,,,,
2018-09-10,7232000.0,7348000.0,7198000.0,7274000.0,3089.33223454,226900.0,234800.0,216200.0,227100.0,60179.06513886,320.0,326.0,299.0,311.0,23664482.4057609,,,,,,88.0,90.0,82.6,84.6,125564833.02375475,,,,,,,,,,,,,,,
2018-09-11,7275000.0,7350000.0,7126000.0,7239000.0,3392.11803014,227100.0,229200.0,204000.0,213300.0,63345.63113234,310.0,316.0,292.0,303.0,22338638.87710894,,,,,,84.7,86.3,76.3,80.5,183250212.55882972,,,,,,,,,,,,,,,
2018-09-12,7242000.0,7289000.0,7155000.0,7234000.0,3994.11931681,212900.0,213650.0,193850.0,209000.0,134383.37639542,302.0,314.0,292.0,307.0,23851510.00456044,,,,,,80.7,81.2,70.3,75.7,407244770.85942507,,,,,,,,,,,,,,,
2018-09-13,7238000.0,7399000.0,7233000.0,7355000.0,4029.70108465,209000.0,242950.0,209000.0,239550.0,159415.63858941,307.0,323.0,306.0,317.0,31598265.67164442,,,,,,75.5,80.2,74.4,78.9,410728104.70517254,,,,,,,,,,,,,,,
2018-09-14,7355000.0,7504000.0,7261000.0,7359000.0,4397.95749188,239500.0,253800.0,230300.0,238000.0,187920.76928593,316.0,322.0,309.0,314.0,21101809.4277748,,,,,,78.7,79.8,74.2,76.8,300911343.57871336,,,,,,,,,,,,,,,
2018-09-15,7361000.0,7397000.0,7320000.0,7363000.0,2206.71646834,236750.0,256000.0,235950.0,250000.0,116628.10443924,314.0,320.0,312.0,317.0,12575866.76526189,,,,,,76.8,79.3,76.2,77.9,117558205.35412624,,,,,,,,,,,,,,,
2018-09-16,7365000.0,7386000.0,7250000.0,7356000.0,2939.07928986,250000.0,252050.0,237950.0,248700.0,92848.5982387,317.0,319.0,311.0,318.0,11392492.28693675,,,,,,77.9,79.1,75.0,78.8,119212832.83915429,,,,,,,,,,,,,,,
2018-09-17,7356000.0,7373000.0,7128000.0,7191000.0,4535.64958686,248800.0,253950.0,221200.0,225550.0,138753.55596821,318.0,320.0,306.0,311.0,17631116.65534113,,,,,,78.8,79.3,72.0,72.7,206071328.2976144,,,,,,,,,,,,,,,
2018-09-18,7192000.0,7283000.0,7134000.0,7234000.0,4053.11354921,225150.0,244500.0,222800.0,238200.0,123181.5468351,311.0,382.0,309.0,365.0,150945020.08060834,,,,,,72.9,79.8,71.1,78.6,275338934.13070494,,,,,,,,,,,,,,,
2018-09-19,7234000.0,7388000.0,7010000.0,7245000.0,4306.69728981,237900.0,244500.0,226250.0,237900.0,85287.82166931,365.0,383.0,353.0,371.0,81101859.8024332,,,,,,78.5,84.7,75.4,81.7,354703385.2328582,,,,,,,,,,,,,,,
2018-09-20,7250000.0,7364000.0,7190000.0,7311000.0,4570.14222037,237850.0,255050.0,234250.0,252350.0,102680.15963809,371.0,553.0,363.0,506.0,267162317.54369524,,,,,,81.7,94.1,80.0,91.2,428127212.73320687,,,,,,,,,,,,,,,
2018-09-21,7311000.0,7596000.0,7287000.0,7537000.0,9545.78162275,252250.0,281150.0,247050.0,275600.0,220740.16055852,506.0,885.0,481.0,628.0,880294889.1661594,,,,,,91.1,103.0,90.5,97.8,804503049.5542098,,,,,,,,,,,,,,,
2018-09-22,7537000.0,7636000.0,7425000.0,7540000.0,4866.23755949,275600.0,285200.0,260550.0,270000.0,113849.10623652,629.0,702.0,554.0,641.0,622448869.5517417,,,,,,97.6,99.4,90.0,93.5,280997446.4193754,,,,,,,,,,,,,,,
2018-09-23,7539000.0,7600000.0,7450000.0,7500000.0,4216.92509274,270000.0,279050.0,266000.0,273400.0,75414.7799451,641.0,671.0,618.0,640.0,203899684.60516223,,,,,,93.4,105.0,92.5,100.0,506737615.4087672,,,,,,,,,,,,,,,
2018-09-24,7500000.0,7547000.0,7407000.0,7430000.0,3046.33250681,273400.0,275650.0,254800.0,257400.0,58203.61367374,640.0,654.0,546.0,555.0,190231684.6431803,,,,,,100.0,103.0,92.5,93.3,220691630.5800836,,,,,,,,,,,,,,,
2018-09-25,7428000.0,7439000.0,7241000.0,7299000.0,4725.14731707,257400.0,257550.0,232000.0,248500.0,83189.39094485,555.0,621.0,496.0,595.0,345118161.9201042,,,,,,93.3,93.4,85.2,91.5,252878636.90667254,,,,,,,,,,,,,,,
2018-09-26,7299000.0,7392000.0,7259000.0,7300000.0,3921.98120692,248500.0,251700.0,236100.0,241600.0,76371.69769035,595.0,646.0,551.0,579.0,395326143.66696805,,,,,,91.5,93.6,87.2,89.1,167140664.72246346,,,,,,,,,,,,,,,
2018-09-27,7300000.0,7490000.0,7261000.0,7447000.0,4027.10107711,241650.0,260000.0,237150.0,254850.0,102373.75842754,578.0,617.0,573.0,605.0,160139901.92711562,,,,,,89.2,99.0,87.7,95.8,306528474.0427785,,,,,,,,,,,,,,,
2018-09-28,7447000.0,7551000.0,7339000.0,7408000.0,5408.47953602,254750.0,259650.0,241350.0,247900.0,87822.25396716,605.0,614.0,575.0,603.0,117470908.56015763,,,,,,95.8,98.6,90.8,93.3,254972602.37344348,,,,,,,,,,,,,,,
2018-09-29,7408000.0,7410000.0,7280000.0,7360000.0,3246.00594677,248100.0,266050.0,241000.0,258000.0,127745.07235422,603.0,666.0,589.0,634.0,220253268.05612606,,,,,,93.4,96.7,90.8,94.2,149824476.45814028,,,,,,,,,,,,,,,
2018-09-30,7360000.0,7418000.0,7327000.0,7393000.0,3162.07598214,258000.0,265550.0,254050.0,259700.0,75166.61650223,634.0,694.0,628.0,651.0,287204151.2884175,,,,,,94.2,96.9,93.0,94.8,119164951.03391859,,,,,,,,,,,,,,,
2018-10-01,7394000.0,7449000.0,7280000.0,7375000.0,4331.49181371,259750.0,262300.0,250300.0,258050.0,61646.29278652,651.0,675.0,595.0,644.0,283074687.5870871,,,,,,94.7,96.0,91.6,94.5,103309342.14012335,,,,,,,,,,,,,,,
2018-10-02,7374000.0,7414000.0,7337000.0,7369000.0,3525.16031441,258050.0,259000.0,252600.0,254550.0,39306.53928467,644.0,647.0,582.0,585.0,105057567.83588079,,,,,,94.5,94.7,92.6,92.9,67728854.94958527,,,,,,,,,,,,,,,
2018-10-03,7369000.0,7393000.0,7299000.0,7386000.0,3057.96001967,254550.0,255750.0,245000.0,250300.0,42805.84419814,585.0,607.0,573.0,600.0,136955174.5507473,,,,,,92.8,93.4,89.1,91.5,97075095.56733754,,,,,,,,,,,,,,,
2018-10-04,7385000.0,7499000.0,7362000.0,7481000.0,3366.9757101,250300.0,256700.0,249050.0,252600.0,47274.67507917,600.0,621.0,595.0,600.0,78853857.25782144,,,,,,91.5,93.7,91.0,92.5,77293169.85606797,,,,,,,,,,,,,,,
2018-10-05,7481000.0,7545000.0,7410000.0,7503000.0,3891.95335424,252050.0,261650.0,249200.0,257900.0,59599.91926073,600.0,604.0,580.0,590.0,57959991.33049637,,,,,,92.6,94.5,91.0,93.9,79261216.317074,,,,,,,,,,,,,,,
2018-10-06,7502000.0,7509000.0,7438000.0,7485000.0,2194.14874573,257800.0,258450.0,253100.0,255600.0,34025.1140866,589.0,591.0,534.0,554.0,80354835.1252802,,,,,,94.0,94.9,91.4,92.6,61276929.06778923,,,,,,,,,,,,,,,
2018-10-07,7484000.0,7513000.0,7424000.0,7482000.0,1904.00188064,255600.0,257850.0,252150.0,256450.0,25879.96261059,554.0,559.0,531.0,547.0,59616062.92501536,,,,,,92.5,96.9,91.5,95.7,109757899.74956994,,,,,,,,,,,,,,,
2018-10-08,7483000.0,7589000.0,7461000.0,7542000.0,3391.80918903,256500.0,262250.0,254000.0,260150.0,51752.12088747,547.0,568.0,543.0,557.0,62619409.26715168,,,,,,95.7,102.0,94.2,98.3,187520311.68334106,,,,,,,,,,,,,,,
2018-10-09,7541000.0,7550000.0,7484000.0,7527000.0,2147.42528494,260150.0,260700.0,256900.0,258400.0,32293.5356165,557.0,557.0,535.0,546.0,32282254.52538097,,,,,,98.4,99.9,95.8,98.0,106198062.5804434,,,,,,,,,,,,,,,
2018-10-10,7527000.0,7530000.0,7380000.0,7472000.0,4412.34394843,258400.0,258650.0,253200.0,255750.0,43648.01210163,546.0,546.0,522.0,525.0,53396572.84649929,,,,,,98.0,98.1,94.5,96.3,98206284.44585249,,,,,,,,,,,,,,,
2018-10-11,7472000.0,7480000.0,7150000.0,7187000.0,7579.91610222,255650.0,255800.0,217700.0,220600.0,107343.46641344,525.0,527.0,436.0,441.0,153343293.50137198,,,,,,96.2,96.2,79.6,81.2,221226369.25622192,,,,,,,,,,,,,,,
2018-10-12,7195000.0,7300000.0,7155000.0,7183000.0,4836.81145319,220600.0,230800.0,219000.0,224750.0,67448.18205436,441.0,516.0,436.0,480.0,189877446.94021282,,,,,,81.4,87.4,79.8,83.6,136498598.5823059,,,,,,,,,,,,,,,
2018-10-13,7180000.0,7211000.0,7159000.0,7189000.0,1850.50448252,224350.0,230600.0,223900.0,228450.0,30192.10949101,479.0,490.0,474.0,480.0,37890860.71803286,,,,,,83.5,86.1,82.8,83.7,55379221.57671698,,,,,,,,,,,,,,,
2018-10-14,7190000.0,7263000.0,7182000.0,7198000.0,2310.3333017,228450.0,231000.0,221000.0,223600.0,34869.65091654,479.0,489.0,458.0,464.0,33708926.29796264,,,,,,83.7,84.7,80.8,81.4,54781497.30280253,,,,,,,,,,,,,,,
2018-10-15,7200000.0,7905000.0,7165000.0,7413000.0,11984.6857021,223600.0,253350.0,220750.0,235250.0,152486.56953308,464.0,537.0,452.0,506.0,244301647.60019138,,,,,,81.4,89.3,79.5,84.3,186841260.03965372,,,,,,,,,,,,,,,
2018-10-16,7416000.0,7465000.0,7312000.0,7352000.0,3356.42495081,235500.0,238200.0,231500.0,233900.0,48252.42635907,505.0,530.0,500.0,526.0,90477371.07499295,,,,,,84.3,85.7,83.4,84.7,60893668.61565159,,,,,,,,,,,,,,,
2018-10-17,7352000.0,7380000.0,7280000.0,7327000.0,2999.20011723,233900.0,235450.0,228950.0,231650.0,44624.47167578,526.0,540.0,516.0,526.0,71701672.83592232,,,,,,84.7,88.0,83.5,87.0,89804729.54888318,,,,,,,,,,,,,,,
2018-10-18,7327000.0,7390000.0,7311000.0,7343000.0,2703.41651159,231700.0,233450.0,227200.0,228650.0,40558.55817592,526.0,536.0,507.0,520.0,50236674.63449523,,,,,,87.0,87.5,84.0,85.0,48613072.38526925,,,,,,,,,,,,,,,
2018-10-19,7343000.0,7364000.0,7281000.0,7291000.0,2800.77612068,228650.0,230400.0,226350.0,228950.0,40031.49906683,519.0,524.0,508.0,515.0,36692382.35279844,,,,,,85.0,86.2,83.5,85.7,40857169.12765307,,,,,,,,,,,,,,,
2018-10-20,7291000.0,7317000.0,7265000.0,7302000.0,1970.0429939,228950.0,232050.0,227450.0,230750.0,24331.41522713,515.0,524.0,509.0,519.0,25437833.66565931,,,,,,85.8,87.1,84.7,86.2,32290327.19649245,,,,,,,,,,,,,,,
2018-10-21,7302000.0,7350000.0,7297000.0,7311000.0,1836.45337649,230600.0,234400.0,229600.0,230100.0,26195.96050557,518.0,525.0,514.0,516.0,16601895.40100164,,,,,,86.1,87.3,85.6,85.8,26935999.75636359,,,,,,,,,,,,,,,
2018-10-22,7310000.0,7322000.0,7271000.0,7297000.0,2953.97307214,230100.0,232000.0,227200.0,229300.0,35513.37061757,516.0,518.0,507.0,512.0,24020019.3905729,,,,,,85.8,86.0,84.7,85.7,32605646.97518153,,,,,,,,,,,,,,,
2018-10-23,7297000.0,7318000.0,7251000.0,7270000.0,3011.57930571,229300.0,230200.0,225700.0,228450.0,32923.08651426,512.0,536.0,494.0,521.0,52394260.50262996,,,,,,85.7,85.9,82.0,84.3,47039467.82893505,,,,,,,,,,,,,,,
2018-10-24,7270000.0,7323000.0,7261000.0,7296000.0,3597.70170567,228500.0,229300.0,227500.0,228000.0,32228.61193908,520.0,527.0,511.0,515.0,29569914.97894702,,,,,,84.3,85.1,83.6,83.7,31973395.11186512,,,,,,,,,,,,,,,
2018-10-25,7296000.0,7300000.0,7229000.0,7272000.0,2934.43637646,228000.0,228050.0,225050.0,226550.0,30090.03527472,514.0,523.0,507.0,516.0,20435015.53542182,,,,,,83.7,83.8,82.4,83.2,25595654.07690064,,,,,,,,,,,,,,,
